MELO3C033315.1	MELO3C033315
MELO3C020117.1	MELO3C020117
MELO3C003161.1	MELO3C003161
MELO3C017900.1	MELO3C017900
MELO3C017382.1	MELO3C017382
MELO3C023026.1	MELO3C023026
MELO3C022733.1	MELO3C022733
MELO3C011556.1	MELO3C011556
MELO3C020954.1	MELO3C020954
MELO3C027662.1	MELO3C027662
MELO3C019789.1	MELO3C019789
MELO3C013335.1	MELO3C013335
MELO3C000065.1	MELO3C000065
MELO3C002158.1	MELO3C002158
MELO3C003457.1	MELO3C003457
MELO3C016842.1	MELO3C016842
MELO3C034444.1	MELO3C034444
MELO3C005351.1	MELO3C005351
MELO3C010354.1	MELO3C010354
MELO3C025278.1	MELO3C025278
MELO3C033904.1	MELO3C033904
MELO3C026756.1	MELO3C026756
MELO3C010828.1	MELO3C010828
MELO3C022709.1	MELO3C022709
MELO3C007846.1	MELO3C007846
MELO3C030590.1	MELO3C030590
MELO3C034268.1	MELO3C034268
MELO3C007272.1	MELO3C007272
MELO3C015989.1	MELO3C015989
MELO3C013909.1	MELO3C013909
MELO3C033251.1	MELO3C033251
MELO3C017135.1	MELO3C017135
MELO3C015042.1	MELO3C015042
MELO3C026533.1	MELO3C026533
MELO3C003481.1	MELO3C003481
MELO3C007193.1	MELO3C007193
MELO3C024914.1	MELO3C024914
MELO3C002690.1	MELO3C002690
MELO3C034855.1	MELO3C034855
MELO3C006118.1	MELO3C006118
MELO3C026169.1	MELO3C026169
MELO3C012855.1	MELO3C012855
MELO3C016059.1	MELO3C016059
MELO3C015918.1	MELO3C015918
MELO3C017358.1	MELO3C017358
MELO3C006321.1	MELO3C006321
MELO3C007444.1	MELO3C007444
MELO3C006876.1	MELO3C006876
MELO3C035172.1	MELO3C035172
MELO3C026248.1	MELO3C026248
MELO3C025231.1	MELO3C025231
MELO3C005753.1	MELO3C005753
MELO3C024255.1	MELO3C024255
MELO3C007069.1	MELO3C007069
MELO3C004802.1	MELO3C004802
MELO3C007009.1	MELO3C007009
MELO3C025331.1	MELO3C025331
MELO3C016407.1	MELO3C016407
MELO3C035093.1	MELO3C035093
MELO3C017793.1	MELO3C017793
MELO3C016012.1	MELO3C016012
MELO3C025805.1	MELO3C025805
MELO3C034221.1	MELO3C034221
MELO3C023962.1	MELO3C023962
MELO3C006776.1	MELO3C006776
MELO3C014564.1	MELO3C014564
MELO3C024729.1	MELO3C024729
MELO3C008869.1	MELO3C008869
MELO3C020543.1	MELO3C020543
MELO3C035746.1	MELO3C035746
MELO3C011145.1	MELO3C011145
MELO3C026348.1	MELO3C026348
MELO3C008075.1	MELO3C008075
MELO3C004113.1	MELO3C004113
MELO3C032850.1	MELO3C032850
MELO3C031046.1	MELO3C031046
MELO3C002032.1	MELO3C002032
MELO3C019914.1	MELO3C019914
MELO3C000237.1	MELO3C000237
MELO3C023439.1	MELO3C023439
MELO3C035646.1	MELO3C035646
MELO3C007093.1	MELO3C007093
MELO3C035611.1	MELO3C035611
MELO3C025633.1	MELO3C025633
MELO3C017302.1	MELO3C017302
MELO3C021757.1	MELO3C021757
MELO3C027994.1	MELO3C027994
MELO3C029676.1	MELO3C029676
MELO3C006705.1	MELO3C006705
MELO3C015108.1	MELO3C015108
MELO3C027064.1	MELO3C027064
MELO3C007746.1	MELO3C007746
MELO3C011330.1	MELO3C011330
MELO3C006644.1	MELO3C006644
MELO3C017000.1	MELO3C017000
MELO3C034776.1	MELO3C034776
MELO3C034605.1	MELO3C034605
MELO3C032702.1	MELO3C032702
MELO3C007022.1	MELO3C007022
MELO3C004950.1	MELO3C004950
MELO3C025378.1	MELO3C025378
MELO3C008039.1	MELO3C008039
MELO3C033430.1	MELO3C033430
MELO3C019155.1	MELO3C019155
MELO3C018898.1	MELO3C018898
MELO3C007495.1	MELO3C007495
MELO3C023150.1	MELO3C023150
MELO3C026409.1	MELO3C026409
MELO3C024506.1	MELO3C024506
MELO3C012359.1	MELO3C012359
MELO3C011430.1	MELO3C011430
MELO3C029505.1	MELO3C029505
MELO3C016235.1	MELO3C016235
MELO3C025629.1	MELO3C025629
MELO3C015616.1	MELO3C015616
MELO3C016491.1	MELO3C016491
MELO3C006544.1	MELO3C006544
MELO3C015942.1	MELO3C015942
MELO3C016818.1	MELO3C016818
MELO3C020241.1	MELO3C020241
MELO3C031348.1	MELO3C031348
MELO3C004586.1	MELO3C004586
MELO3C013984.1	MELO3C013984
MELO3C035395.1	MELO3C035395
MELO3C032363.1	MELO3C032363
MELO3C016893.1	MELO3C016893
MELO3C014699.1	MELO3C014699
MELO3C013682.1	MELO3C013682
MELO3C024219.1	MELO3C024219
MELO3C009198.1	MELO3C009198
MELO3C023050.1	MELO3C023050
MELO3C018425.1	MELO3C018425
MELO3C023926.1	MELO3C023926
MELO3C013761.1	MELO3C013761
MELO3C026871.1	MELO3C026871
MELO3C014054.1	MELO3C014054
MELO3C023624.1	MELO3C023624
MELO3C014226.1	MELO3C014226
MELO3C032671.1	MELO3C032671
MELO3C033688.1	MELO3C033688
MELO3C004061.1	MELO3C004061
MELO3C023273.1	MELO3C023273
MELO3C001017.1	MELO3C001017
MELO3C033215.1	MELO3C033215
MELO3C010415.1	MELO3C010415
MELO3C033386.1	MELO3C033386
MELO3C014984.1	MELO3C014984
MELO3C022601.1	MELO3C022601
MELO3C023452.1	MELO3C023452
MELO3C017473.1	MELO3C017473
MELO3C013511.1	MELO3C013511
MELO3C033617.1	MELO3C033617
MELO3C004363.1	MELO3C004363
MELO3C018596.1	MELO3C018596
MELO3C035511.1	MELO3C035511
MELO3C005486.1	MELO3C005486
MELO3C035024.1	MELO3C035024
MELO3C007711.1	MELO3C007711
MELO3C009027.1	MELO3C009027
MELO3C014528.1	MELO3C014528
MELO3C032837.1	MELO3C032837
MELO3C013103.1	MELO3C013103
MELO3C004284.1	MELO3C004284
MELO3C026213.1	MELO3C026213
MELO3C027638.1	MELO3C027638
MELO3C008549.1	MELO3C008549
MELO3C015006.1	MELO3C015006
MELO3C024575.1	MELO3C024575
MELO3C004463.1	MELO3C004463
MELO3C014713.1	MELO3C014713
MELO3C028187.1	MELO3C028187
MELO3C026284.1	MELO3C026284
MELO3C014628.1	MELO3C014628
MELO3C005315.1	MELO3C005315
MELO3C016522.1	MELO3C016522
MELO3C025920.1	MELO3C025920
MELO3C035682.1	MELO3C035682
MELO3C007124.1	MELO3C007124
MELO3C003920.1	MELO3C003920
MELO3C024475.1	MELO3C024475
MELO3C013861.1	MELO3C013861
MELO3C032263.1	MELO3C032263
MELO3C015479.1	MELO3C015479
MELO3C017258.1	MELO3C017258
MELO3C027104.1	MELO3C027104
MELO3C012957.1	MELO3C012957
MELO3C021929.1	MELO3C021929
MELO3C007969.1	MELO3C007969
MELO3C002677.1	MELO3C002677
MELO3C029333.1	MELO3C029333
MELO3C031257.1	MELO3C031257
MELO3C019487.1	MELO3C019487
MELO3C010841.1	MELO3C010841
MELO3C029791.1	MELO3C029791
MELO3C026811.1	MELO3C026811
MELO3C029720.1	MELO3C029720
MELO3C006468.1	MELO3C006468
MELO3C011408.1	MELO3C011408
MELO3C017645.1	MELO3C017645
MELO3C005717.1	MELO3C005717
MELO3C019440.1	MELO3C019440
MELO3C031644.1	MELO3C031644
MELO3C001128.1	MELO3C001128
MELO3C027175.1	MELO3C027175
MELO3C006057.1	MELO3C006057
MELO3C008247.1	MELO3C008247
MELO3C022246.1	MELO3C022246
MELO3C024877.1	MELO3C024877
MELO3C005788.1	MELO3C005788
MELO3C000763.1	MELO3C000763
MELO3C003559.1	MELO3C003559
MELO3C034368.1	MELO3C034368
MELO3C026656.1	MELO3C026656
MELO3C003744.1	MELO3C003744
MELO3C032324.1	MELO3C032324
MELO3C008673.1	MELO3C008673
MELO3C034553.1	MELO3C034553
MELO3C016709.1	MELO3C016709
MELO3C016989.1	MELO3C016989
MELO3C017211.1	MELO3C017211
MELO3C031459.1	MELO3C031459
MELO3C024606.1	MELO3C024606
MELO3C029565.1	MELO3C029565
MELO3C007680.1	MELO3C007680
MELO3C019618.1	MELO3C019618
MELO3C021123.1	MELO3C021123
MELO3C019874.1	MELO3C019874
MELO3C034142.1	MELO3C034142
MELO3C030134.1	MELO3C030134
MELO3C003759.1	MELO3C003759
MELO3C019044.1	MELO3C019044
MELO3C007791.1	MELO3C007791
MELO3C009927.1	MELO3C009927
MELO3C007767.1	MELO3C007767
MELO3C008447.1	MELO3C008447
MELO3C011390.1	MELO3C011390
MELO3C019689.1	MELO3C019689
MELO3C030892.1	MELO3C030892
MELO3C013435.1	MELO3C013435
MELO3C020806.1	MELO3C020806
MELO3C010999.1	MELO3C010999
MELO3C024032.1	MELO3C024032
MELO3C031170.1	MELO3C031170
MELO3C011964.1	MELO3C011964
MELO3C015455.1	MELO3C015455
MELO3C002566.1	MELO3C002566
MELO3C026182.1	MELO3C026182
MELO3C035580.1	MELO3C035580
MELO3C005290.1	MELO3C005290
MELO3C009353.1	MELO3C009353
MELO3C018751.1	MELO3C018751
MELO3C016420.1	MELO3C016420
MELO3C030094.1	MELO3C030094
MELO3C002234.1	MELO3C002234
MELO3C020419.1	MELO3C020419
MELO3C030568.1	MELO3C030568
MELO3C015740.1	MELO3C015740
MELO3C019642.1	MELO3C019642
MELO3C029133.1	MELO3C029133
MELO3C029807.1	MELO3C029807
MELO3C011732.1	MELO3C011732
MELO3C010254.1	MELO3C010254
MELO3C028816.1	MELO3C028816
MELO3C033190.1	MELO3C033190
MELO3C029991.1	MELO3C029991
MELO3C006816.1	MELO3C006816
MELO3C010952.1	MELO3C010952
MELO3C035048.1	MELO3C035048
MELO3C006242.1	MELO3C006242
MELO3C013048.1	MELO3C013048
MELO3C030853.1	MELO3C030853
MELO3C025976.1	MELO3C025976
MELO3C002590.1	MELO3C002590
MELO3C021455.1	MELO3C021455
MELO3C002808.1	MELO3C002808
MELO3C029009.1	MELO3C029009
MELO3C012755.1	MELO3C012755
MELO3C029767.1	MELO3C029767
MELO3C015640.1	MELO3C015640
MELO3C012281.1	MELO3C012281
MELO3C027749.1	MELO3C027749
MELO3C002334.1	MELO3C002334
MELO3C002466.1	MELO3C002466
MELO3C019418.1	MELO3C019418
MELO3C004695.1	MELO3C004695
MELO3C009138.1	MELO3C009138
MELO3C012312.1	MELO3C012312
MELO3C003944.1	MELO3C003944
MELO3C021394.1	MELO3C021394
MELO3C031372.1	MELO3C031372
MELO3C033275.1	MELO3C033275
MELO3C000105.1	MELO3C000105
MELO3C012096.1	MELO3C012096
MELO3C010797.1	MELO3C010797
MELO3C020775.1	MELO3C020775
MELO3C018851.1	MELO3C018851
MELO3C023986.1	MELO3C023986
MELO3C011779.1	MELO3C011779
MELO3C012010.1	MELO3C012010
MELO3C003085.1	MELO3C003085
MELO3C013922.1	MELO3C013922
MELO3C008571.1	MELO3C008571
MELO3C006342.1	MELO3C006342
MELO3C031301.1	MELO3C031301
MELO3C021781.1	MELO3C021781
MELO3C030366.1	MELO3C030366
MELO3C011608.1	MELO3C011608
MELO3C023684.1	MELO3C023684
MELO3C023513.1	MELO3C023513
MELO3C020388.1	MELO3C020388
MELO3C012081.1	MELO3C012081
MELO3C021323.1	MELO3C021323
MELO3C032911.1	MELO3C032911
MELO3C022074.1	MELO3C022074
MELO3C029109.1	MELO3C029109
MELO3C031085.1	MELO3C031085
MELO3C014286.1	MELO3C014286
MELO3C021610.1	MELO3C021610
MELO3C012157.1	MELO3C012157
MELO3C011632.1	MELO3C011632
MELO3C027560.1	MELO3C027560
MELO3C028140.1	MELO3C028140
MELO3C012383.1	MELO3C012383
MELO3C018838.1	MELO3C018838
MELO3C010928.1	MELO3C010928
MELO3C011377.1	MELO3C011377
MELO3C008400.1	MELO3C008400
MELO3C021223.1	MELO3C021223
MELO3C029939.1	MELO3C029939
MELO3C030792.1	MELO3C030792
MELO3C003185.1	MELO3C003185
MELO3C020604.1	MELO3C020604
MELO3C020930.1	MELO3C020930
MELO3C009453.1	MELO3C009453
MELO3C004524.1	MELO3C004524
MELO3C002621.1	MELO3C002621
MELO3C021294.1	MELO3C021294
MELO3C002892.1	MELO3C002892
MELO3C020519.1	MELO3C020519
MELO3C026780.1	MELO3C026780
MELO3C020875.1	MELO3C020875
MELO3C030692.1	MELO3C030692
MELO3C020704.1	MELO3C020704
MELO3C011477.1	MELO3C011477
MELO3C032424.1	MELO3C032424
MELO3C028429.1	MELO3C028429
MELO3C011306.1	MELO3C011306
MELO3C002079.1	MELO3C002079
MELO3C021068.1	MELO3C021068
MELO3C030521.1	MELO3C030521
MELO3C030466.1	MELO3C030466
MELO3C002721.1	MELO3C002721
MELO3C020288.1	MELO3C020288
MELO3C032495.1	MELO3C032495
MELO3C008015.1	MELO3C008015
MELO3C028040.1	MELO3C028040
MELO3C013737.1	MELO3C013737
MELO3C028227.1	MELO3C028227
MELO3C019974.1	MELO3C019974
MELO3C021881.1	MELO3C021881
MELO3C009996.1	MELO3C009996
MELO3C018364.1	MELO3C018364
MELO3C003572.1	MELO3C003572
MELO3C018062.1	MELO3C018062
MELO3C009625.1	MELO3C009625
MELO3C032726.1	MELO3C032726
MELO3C023499.1	MELO3C023499
MELO3C027934.1	MELO3C027934
MELO3C010052.1	MELO3C010052
MELO3C027004.1	MELO3C027004
MELO3C001986.1	MELO3C001986
MELO3C010697.1	MELO3C010697
MELO3C008602.1	MELO3C008602
MELO3C014115.1	MELO3C014115
MELO3C008300.1	MELO3C008300
MELO3C020217.1	MELO3C020217
MELO3C031472.1	MELO3C031472
MELO3C009051.1	MELO3C009051
MELO3C008773.1	MELO3C008773
MELO3C010526.1	MELO3C010526
MELO3C019387.1	MELO3C019387
MELO3C012212.1	MELO3C012212
MELO3C018636.1	MELO3C018636
MELO3C028529.1	MELO3C028529
MELO3C009238.1	MELO3C009238
MELO3C019216.1	MELO3C019216
MELO3C032626.1	MELO3C032626
MELO3C008371.1	MELO3C008371
MELO3C009796.1	MELO3C009796
MELO3C005949.1	MELO3C005949
MELO3C031201.1	MELO3C031201
MELO3C032139.1	MELO3C032139
MELO3C003401.1	MELO3C003401
MELO3C004826.1	MELO3C004826
MELO3C033749.1	MELO3C033749
MELO3C012970.1	MELO3C012970
MELO3C004339.1	MELO3C004339
MELO3C028885.1	MELO3C028885
MELO3C032897.1	MELO3C032897
MELO3C027275.1	MELO3C027275
MELO3C028398.1	MELO3C028398
MELO3C009151.1	MELO3C009151
MELO3C018536.1	MELO3C018536
MELO3C027460.1	MELO3C027460
MELO3C007922.1	MELO3C007922
MELO3C014588.1	MELO3C014588
MELO3C017413.1	MELO3C017413
MELO3C004239.1	MELO3C004239
MELO3C017513.1	MELO3C017513
MELO3C013637.1	MELO3C013637
MELO3C008873.1	MELO3C008873
MELO3C013163.1	MELO3C013163
MELO3C008286.1	MELO3C008286
MELO3C032152.1	MELO3C032152
MELO3C008200.1	MELO3C008200
MELO3C017684.1	MELO3C017684
MELO3C023399.1	MELO3C023399
MELO3C028298.1	MELO3C028298
MELO3C032797.1	MELO3C032797
MELO3C008115.1	MELO3C008115
MELO3C009896.1	MELO3C009896
MELO3C028127.1	MELO3C028127
MELO3C009725.1	MELO3C009725
MELO3C021821.1	MELO3C021821
MELO3C025120.1	MELO3C025120
MELO3C025007.1	MELO3C025007
MELO3C013215.1	MELO3C013215
MELO3C021643.1	MELO3C021643
MELO3C006093.1	MELO3C006093
MELO3C031680.1	MELO3C031680
MELO3C019630.1	MELO3C019630
MELO3C012655.1	MELO3C012655
MELO3C004049.1	MELO3C004049
MELO3C004227.1	MELO3C004227
MELO3C031583.1	MELO3C031583
MELO3C016195.1	MELO3C016195
MELO3C015718.1	MELO3C015718
MELO3C017584.1	MELO3C017584
MELO3C025023.1	MELO3C025023
MELO3C019452.1	MELO3C019452
MELO3C027526.1	MELO3C027526
MELO3C031110.1	MELO3C031110
MELO3C002294.1	MELO3C002294
MELO3C033498.1	MELO3C033498
MELO3C029619.1	MELO3C029619
MELO3C018241.1	MELO3C018241
MELO3C011106.1	MELO3C011106
MELO3C029732.1	MELO3C029732
MELO3C035060.1	MELO3C035060
MELO3C011009.1	MELO3C011009
MELO3C017246.1	MELO3C017246
MELO3C003370.1	MELO3C003370
MELO3C014861.1	MELO3C014861
MELO3C028737.1	MELO3C028737
MELO3C034308.1	MELO3C034308
MELO3C022613.1	MELO3C022613
MELO3C011122.1	MELO3C011122
MELO3C010490.1	MELO3C010490
MELO3C006568.1	MELO3C006568
MELO3C010717.1	MELO3C010717
MELO3C025593.1	MELO3C025593
MELO3C033676.1	MELO3C033676
MELO3C032375.1	MELO3C032375
MELO3C022185.1	MELO3C022185
MELO3C007779.1	MELO3C007779
MELO3C002134.1	MELO3C002134
MELO3C034421.1	MELO3C034421
MELO3C013625.1	MELO3C013625
MELO3C006433.1	MELO3C006433
MELO3C023387.1	MELO3C023387
MELO3C028649.1	MELO3C028649
MELO3C015831.1	MELO3C015831
MELO3C028318.1	MELO3C028318
MELO3C003345.1	MELO3C003345
MELO3C005551.1	MELO3C005551
MELO3C014836.1	MELO3C014836
MELO3C028762.1	MELO3C028762
MELO3C034878.1	MELO3C034878
MELO3C018038.1	MELO3C018038
MELO3C024598.1	MELO3C024598
MELO3C012993.1	MELO3C012993
MELO3C003595.1	MELO3C003595
MELO3C004340.1	MELO3C004340
MELO3C034090.1	MELO3C034090
MELO3C028091.1	MELO3C028091
MELO3C030266.1	MELO3C030266
MELO3C028987.1	MELO3C028987
MELO3C015966.1	MELO3C015966
MELO3C032312.1	MELO3C032312
MELO3C020898.1	MELO3C020898
MELO3C032037.1	MELO3C032037
MELO3C029209.1	MELO3C029209
MELO3C022050.1	MELO3C022050
MELO3C017496.1	MELO3C017496
MELO3C022748.1	MELO3C022748
MELO3C007734.1	MELO3C007734
MELO3C005463.1	MELO3C005463
MELO3C030721.1	MELO3C030721
MELO3C020977.1	MELO3C020977
MELO3C005641.1	MELO3C005641
MELO3C016857.1	MELO3C016857
MELO3C011579.1	MELO3C011579
MELO3C004315.1	MELO3C004315
MELO3C000615.1	MELO3C000615
MELO3C016954.1	MELO3C016954
MELO3C011692.1	MELO3C011692
MELO3C020229.1	MELO3C020229
MELO3C007556.1	MELO3C007556
MELO3C026644.1	MELO3C026644
MELO3C034405.1	MELO3C034405
MELO3C007957.1	MELO3C007957
MELO3C023648.1	MELO3C023648
MELO3C019589.1	MELO3C019589
MELO3C026894.1	MELO3C026894
MELO3C009940.1	MELO3C009940
MELO3C014190.1	MELO3C014190
MELO3C008098.1	MELO3C008098
MELO3C001930.1	MELO3C001930
MELO3C028850.1	MELO3C028850
MELO3C032287.1	MELO3C032287
MELO3C016123.1	MELO3C016123
MELO3C000960.1	MELO3C000960
MELO3C019542.1	MELO3C019542
MELO3C030608.1	MELO3C030608
MELO3C030768.1	MELO3C030768
MELO3C013127.1	MELO3C013127
MELO3C022525.1	MELO3C022525
MELO3C027614.1	MELO3C027614
MELO3C024618.1	MELO3C024618
MELO3C031923.1	MELO3C031923
MELO3C025521.1	MELO3C025521
MELO3C018216.1	MELO3C018216
MELO3C027846.1	MELO3C027846
MELO3C008040.1	MELO3C008040
MELO3C004563.1	MELO3C004563
MELO3C032400.1	MELO3C032400
MELO3C002733.1	MELO3C002733
MELO3C031011.1	MELO3C031011
MELO3C004261.1	MELO3C004261
MELO3C021307.1	MELO3C021307
MELO3C011329.1	MELO3C011329
MELO3C013884.1	MELO3C013884
MELO3C007324.1	MELO3C007324
MELO3C023173.1	MELO3C023173
MELO3C033417.1	MELO3C033417
MELO3C019019.1	MELO3C019019
MELO3C033239.1	MELO3C033239
MELO3C015930.1	MELO3C015930
MELO3C035380.1	MELO3C035380
MELO3C021722.1	MELO3C021722
MELO3C011442.1	MELO3C011442
MELO3C031069.1	MELO3C031069
MELO3C012022.1	MELO3C012022
MELO3C002044.1	MELO3C002044
MELO3C032814.1	MELO3C032814
MELO3C029831.1	MELO3C029831
MELO3C031182.1	MELO3C031182
MELO3C012200.1	MELO3C012200
MELO3C032873.1	MELO3C032873
MELO3C023475.1	MELO3C023475
MELO3C033178.1	MELO3C033178
MELO3C002454.1	MELO3C002454
MELO3C023826.1	MELO3C023826
MELO3C013411.1	MELO3C013411
MELO3C029653.1	MELO3C029653
MELO3C017086.1	MELO3C017086
MELO3C031484.1	MELO3C031484
MELO3C013848.1	MELO3C013848
MELO3C014428.1	MELO3C014428
MELO3C022086.1	MELO3C022086
MELO3C023002.1	MELO3C023002
MELO3C016609.1	MELO3C016609
MELO3C017023.1	MELO3C017023
MELO3C033007.1	MELO3C033007
MELO3C018448.1	MELO3C018448
MELO3C033588.1	MELO3C033588
MELO3C018561.1	MELO3C018561
MELO3C028239.1	MELO3C028239
MELO3C024019.1	MELO3C024019
MELO3C004486.1	MELO3C004486
MELO3C016722.1	MELO3C016722
MELO3C026011.1	MELO3C026011
MELO3C033530.1	MELO3C033530
MELO3C032785.1	MELO3C032785
MELO3C024132.1	MELO3C024132
MELO3C032535.1	MELO3C032535
MELO3C016220.1	MELO3C016220
MELO3C028489.1	MELO3C028489
MELO3C030705.1	MELO3C030705
MELO3C006888.1	MELO3C006888
MELO3C003149.1	MELO3C003149
MELO3C027436.1	MELO3C027436
MELO3C030829.1	MELO3C030829
MELO3C016391.1	MELO3C016391
MELO3C033996.1	MELO3C033996
MELO3C008857.1	MELO3C008857
MELO3C030169.1	MELO3C030169
MELO3C003856.1	MELO3C003856
MELO3C020105.1	MELO3C020105
MELO3C008749.1	MELO3C008749
MELO3C020520.1	MELO3C020520
MELO3C009341.1	MELO3C009341
MELO3C022014.1	MELO3C022014
MELO3C026421.1	MELO3C026421
MELO3C018727.1	MELO3C018727
MELO3C035769.1	MELO3C035769
MELO3C016443.1	MELO3C016443
MELO3C022845.1	MELO3C022845
MELO3C015664.1	MELO3C015664
MELO3C020006.1	MELO3C020006
MELO3C009262.1	MELO3C009262
MELO3C005686.1	MELO3C005686
MELO3C034819.1	MELO3C034819
MELO3C025255.1	MELO3C025255
MELO3C005765.1	MELO3C005765
MELO3C011293.1	MELO3C011293
MELO3C020407.1	MELO3C020407
MELO3C011852.1	MELO3C011852
MELO3C020691.1	MELO3C020691
MELO3C028251.1	MELO3C028251
MELO3C006852.1	MELO3C006852
MELO3C004013.1	MELO3C004013
MELO3C035711.1	MELO3C035711
MELO3C026484.1	MELO3C026484
MELO3C006266.1	MELO3C006266
MELO3C013961.1	MELO3C013961
MELO3C006931.1	MELO3C006931
MELO3C007045.1	MELO3C007045
MELO3C003097.1	MELO3C003097
MELO3C030928.1	MELO3C030928
MELO3C019862.1	MELO3C019862
MELO3C018660.1	MELO3C018660
MELO3C012324.1	MELO3C012324
MELO3C003908.1	MELO3C003908
MELO3C013447.1	MELO3C013447
MELO3C029955.1	MELO3C029955
MELO3C010199.1	MELO3C010199
MELO3C015491.1	MELO3C015491
MELO3C028417.1	MELO3C028417
MELO3C021893.1	MELO3C021893
MELO3C010816.1	MELO3C010816
MELO3C016693.1	MELO3C016693
MELO3C019132.1	MELO3C019132
MELO3C021609.1	MELO3C021609
MELO3C007295.1	MELO3C007295
MELO3C005902.1	MELO3C005902
MELO3C024949.1	MELO3C024949
MELO3C008537.1	MELO3C008537
MELO3C025422.1	MELO3C025422
MELO3C031982.1	MELO3C031982
MELO3C031508.1	MELO3C031508
MELO3C015029.1	MELO3C015029
MELO3C035184.1	MELO3C035184
MELO3C031621.1	MELO3C031621
MELO3C011940.1	MELO3C011940
MELO3C009748.1	MELO3C009748
MELO3C029430.1	MELO3C029430
MELO3C035001.1	MELO3C035001
MELO3C003624.1	MELO3C003624
MELO3C002170.1	MELO3C002170
MELO3C017661.1	MELO3C017661
MELO3C017548.1	MELO3C017548
MELO3C010888.1	MELO3C010888
MELO3C008263.1	MELO3C008263
MELO3C018299.1	MELO3C018299
MELO3C029317.1	MELO3C029317
MELO3C025953.1	MELO3C025953
MELO3C019754.1	MELO3C019754
MELO3C031281.1	MELO3C031281
MELO3C009861.1	MELO3C009861
MELO3C022223.1	MELO3C022223
MELO3C022584.1	MELO3C022584
MELO3C034820.1	MELO3C034820
MELO3C024427.1	MELO3C024427
MELO3C017935.1	MELO3C017935
MELO3C021809.1	MELO3C021809
MELO3C000029.1	MELO3C000029
MELO3C002542.1	MELO3C002542
MELO3C013386.1	MELO3C013386
MELO3C033714.1	MELO3C033714
MELO3C007655.1	MELO3C007655
MELO3C034189.1	MELO3C034189
MELO3C003469.1	MELO3C003469
MELO3C011093.1	MELO3C011093
MELO3C031412.1	MELO3C031412
MELO3C024540.1	MELO3C024540
MELO3C016024.1	MELO3C016024
MELO3C025194.1	MELO3C025194
MELO3C015889.1	MELO3C015889
MELO3C009329.1	MELO3C009329
MELO3C005515.1	MELO3C005515
MELO3C015319.1	MELO3C015319
MELO3C024717.1	MELO3C024717
MELO3C032204.1	MELO3C032204
MELO3C030111.1	MELO3C030111
MELO3C006034.1	MELO3C006034
MELO3C020081.1	MELO3C020081
MELO3C002832.1	MELO3C002832
MELO3C012594.1	MELO3C012594
MELO3C025309.1	MELO3C025309
MELO3C024830.1	MELO3C024830
MELO3C034479.1	MELO3C034479
MELO3C015432.1	MELO3C015432
MELO3C034707.1	MELO3C034707
MELO3C021992.1	MELO3C021992
MELO3C009773.1	MELO3C009773
MELO3C021945.1	MELO3C021945
MELO3C012547.1	MELO3C012547
MELO3C012822.1	MELO3C012822
MELO3C026448.1	MELO3C026448
MELO3C033825.1	MELO3C033825
MELO3C017893.1	MELO3C017893
MELO3C020839.1	MELO3C020839
MELO3C026545.1	MELO3C026545
MELO3C024316.1	MELO3C024316
MELO3C020308.1	MELO3C020308
MELO3C001376.1	MELO3C001376
MELO3C032116.1	MELO3C032116
MELO3C015232.1	MELO3C015232
MELO3C010206.1	MELO3C010206
MELO3C001651.1	MELO3C001651
MELO3C008909.1	MELO3C008909
MELO3C012867.1	MELO3C012867
MELO3C013186.1	MELO3C013186
MELO3C034592.1	MELO3C034592
MELO3C026946.1	MELO3C026946
MELO3C026360.1	MELO3C026360
MELO3C034078.1	MELO3C034078
MELO3C020840.1	MELO3C020840
MELO3C026835.1	MELO3C026835
MELO3C023304.1	MELO3C023304
MELO3C006976.1	MELO3C006976
MELO3C017437.1	MELO3C017437
MELO3C025291.1	MELO3C025291
MELO3C008495.1	MELO3C008495
MELO3C034392.1	MELO3C034392
MELO3C000313.1	MELO3C000313
MELO3C021100.1	MELO3C021100
MELO3C010075.1	MELO3C010075
MELO3C033066.1	MELO3C033066
MELO3C006532.1	MELO3C006532
MELO3C034209.1	MELO3C034209
MELO3C012121.1	MELO3C012121
MELO3C005853.1	MELO3C005853
MELO3C015416.1	MELO3C015416
MELO3C027785.1	MELO3C027785
MELO3C012934.1	MELO3C012934
MELO3C006018.1	MELO3C006018
MELO3C005629.1	MELO3C005629
MELO3C006131.1	MELO3C006131
MELO3C003536.1	MELO3C003536
MELO3C020727.1	MELO3C020727
MELO3C009386.1	MELO3C009386
MELO3C009661.1	MELO3C009661
MELO3C024814.1	MELO3C024814
MELO3C018784.1	MELO3C018784
MELO3C029043.1	MELO3C029043
MELO3C016657.1	MELO3C016657
MELO3C025178.1	MELO3C025178
MELO3C027958.1	MELO3C027958
MELO3C007259.1	MELO3C007259
MELO3C022696.1	MELO3C022696
MELO3C016294.1	MELO3C016294
MELO3C024789.1	MELO3C024789
MELO3C006490.1	MELO3C006490
MELO3C016355.1	MELO3C016355
MELO3C033054.1	MELO3C033054
MELO3C004962.1	MELO3C004962
MELO3C034907.1	MELO3C034907
MELO3C010231.1	MELO3C010231
MELO3C023862.1	MELO3C023862
MELO3C006377.1	MELO3C006377
MELO3C000253.1	MELO3C000253
MELO3C023536.1	MELO3C023536
MELO3C004660.1	MELO3C004660
MELO3C035344.1	MELO3C035344
MELO3C007200.1	MELO3C007200
